Image_path,Class
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_144.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00182.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00230.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00222.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00108.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00179.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00206.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00086.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_7.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00003.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_19.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00023.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00178.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_103.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00151.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00102.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00156.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_3.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00126.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00047.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00083.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_38.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00044.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00134.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_82.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00164.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00154.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_110.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_126.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_137.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00171.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_71.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00213.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00150.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_88.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_141.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00121.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_60.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00237.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00203.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00010.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_120.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_117.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_104.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00019.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_133.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00084.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00165.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_4.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00192.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_29.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00189.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00177.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_112.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_65.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00143.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00231.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_14.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00215.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00067.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00078.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00087.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_114.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00103.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00176.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00018.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00216.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_132.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_74.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00194.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00022.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00200.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00241.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00138.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00006.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_57.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_42.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_98.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00088.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_76.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_87.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_148.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00017.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00227.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00004.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_27.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00130.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_79.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00027.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_136.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_53.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00125.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_123.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00195.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00170.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00157.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_58.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00109.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00190.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_91.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_83.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_119.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00153.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00207.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00186.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00197.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00035.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00011.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_70.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00235.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_143.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00145.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00144.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_9.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_32.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_13.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00166.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_75.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00081.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00090.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00229.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_100.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00089.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00072.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_138.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_99.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_52.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_44.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00214.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00119.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00013.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00224.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00175.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_21.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00163.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_64.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_16.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00002.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00048.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_62.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00233.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_127.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00080.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_12.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00015.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_1.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_56.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00051.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_97.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00221.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00226.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_73.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_85.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_146.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00239.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_46.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00060.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00205.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00100.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00074.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_43.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_63.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_150.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_69.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_147.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00180.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00021.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_5.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00032.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_15.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00071.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00096.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00173.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00054.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_131.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_50.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00024.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_49.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00038.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00056.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00105.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00009.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_129.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_78.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_40.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00001.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_94.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_130.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_23.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00082.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_96.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00202.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00122.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_41.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_24.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00030.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_51.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00185.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00223.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_66.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_67.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00218.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00113.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_80.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_61.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00152.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_30.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_106.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00101.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00220.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/pie_55.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00212.png,pie
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/train/pie/00120.png,pie
